season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries
2017,1082646,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,"56th match (N), Indian Premier League at Delhi, May 14 2017",DC,RCB,RCB,BAT FIRST,161/6,151,151,161/6,RCB,RCB won by 10 runs,2017-05-14T14:30Z,2017-05-16T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Zaheer Khan,Virat Kohli,Harshal Patel,"Royal Challengers Bangalore 2, Delhi Daredevils 0",FALSE,20,151,10,19,20,161,6,18
2017,1082647,Mumbai Indians v Rising Pune Supergiant,MI v RPS,"Qualifier 1 (N), Indian Premier League at Mumbai, May 16 2017",MI,RPS,MI,BOWL FIRST,162/4,142/9,142/9,162/4,RPS,Supergiant won by 20 runs,2017-05-16T14:30Z,2017-05-18T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Steven Smith,Washington Sundar,None,FALSE,20,142,9,14,20,162,4,17
2017,1082648,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,"Eliminator (N), Indian Premier League at Bengaluru, May 17 2017",SRH,KKR,KKR,BOWL FIRST,128/7,48/3,128/7,48/3,KKR,KKR won by 7 wickets (with 4 balls remaining) (D/L method),2017-05-17T14:30Z,2017-05-19T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",David Warner,Gautam Gambhir,Nathan Coulter-Nile,None,FALSE,20,128,7,14,5.2,48,3,5
2017,1082649,Mumbai Indians v Kolkata Knight Riders,MI v KKR,"Qualifier 2 (N), Indian Premier League at Bengaluru, May 19 2017",MI,KKR,MI,BOWL FIRST,107,111/4,111/4,107,MI,Mum Indians won by 6 wickets (with 33 balls remaining),2017-05-19T14:30Z,2017-05-21T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Rohit Sharma,Gautam Gambhir,Karn Sharma,None,FALSE,14.3,111,4,14,18.5,107,10,11
2017,1082650,Mumbai Indians v Rising Pune Supergiant,RPS v MI,"Final (N), Indian Premier League at Hyderabad (Deccan), May 21 2017",RPS,MI,MI,BAT FIRST,129/8,128/6,129/8,128/6,MI,Mum Indians won by 1 run,2017-05-21T14:30Z,2017-05-23T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rohit Sharma,Steven Smith,Krunal Pandya,None,FALSE,20,129,8,13,20,128,6,11
2018,1136561,Mumbai Indians v Chennai Super Kings,MI v CSK,"1st match (N), Indian Premier League at Mumbai, Apr 7 2018",MI,CSK,CSK,BOWL FIRST,165/4,169/9,165/4,169/9,CSK,Super Kings won by 1 wicket,2018-04-07T14:30Z,2018-04-09T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,MS Dhoni,Dwayne Bravo,"Chennai Super Kings 2, Mumbai Indians 0",FALSE,20,165,4,23,19.5,169,9,21
2018,1136562,Kings XI Punjab v Delhi Daredevils,PBKS v DC,"2nd match (D/N), Indian Premier League at Mohali, Apr 8 2018",PBKS,DC,PBKS,BOWL FIRST,166/7,167/4,167/4,166/7,PBKS,Kings XI won by 6 wickets,2018-04-08T10:30Z,2018-04-10T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,Gautam Gambhir,KL Rahul,"Kings XI Punjab 2, Delhi Daredevils 0",FALSE,18.5,167,4,23,20,166,7,16
2018,1136563,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,"3rd match (N), Indian Premier League at Kolkata, Apr 8 2018",KKR,RCB,KKR,BOWL FIRST,176/7,177/6,177/6,176/7,KKR,KKR won by 4 wickets,2018-04-08T14:30Z,2018-04-10T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Virat Kohli,Sunil Narine,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",FALSE,18.5,177,6,24,20,176,7,24
2018,1136564,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,"4th match (N), Indian Premier League at Hyderabad (Deccan), Apr 9 2018",SRH,RR,SRH,BOWL FIRST,125/9,127/1,127/1,125/9,SRH,Sunrisers won by 9 wickets,2018-04-09T14:30Z,2018-04-11T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Ajinkya Rahane,Shikhar Dhawan,"Sunrisers Hyderabad 2, Rajasthan Royals 0",FALSE,15.5,127,1,19,20,125,9,12
2018,1136565,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,"5th match (N), Indian Premier League at Chennai, Apr 10 2018",CSK,KKR,CSK,BOWL FIRST,202/6,205/5,205/5,202/6,CSK,Super Kings won by 5 wickets,2018-04-10T14:30Z,2018-04-12T23:59Z,58008,"MA Chidambaram Stadium, Chepauk, Chennai",MS Dhoni,Dinesh Karthik,Sam Billings,"Chennai Super Kings 2, Kolkata Knight Riders 0",FALSE,19.5,205,5,23,20,202,6,28
2018,1136566,Rajasthan Royals v Delhi Daredevils,RR v DC,"6th match (N), Indian Premier League at Jaipur, Apr 11 2018",RR,DC,DC,BOWL FIRST,153/5,60/4,153/5,60/4,RR,Royals won by 10 runs (D/L),2018-04-11T14:30Z,2018-04-13T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Gautam Gambhir,Sanju Samson,"Rajasthan Royals 2, Delhi Daredevils 0",FALSE,17.5,153,5,17,6,60,4,9
2018,1136567,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,"7th match (N), Indian Premier League at Hyderabad (Deccan), Apr 12 2018",SRH,MI,SRH,BOWL FIRST,147/8,151/9,151/9,147/8,SRH,Sunrisers won by 1 wicket,2018-04-12T14:30Z,2018-04-14T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Rohit Sharma,Rashid Khan,"Sunrisers Hyderabad 2, Mumbai Indians 0",FALSE,20,151,9,19,20,147,8,21
2018,1136568,Royal Challengers Bangalore v Kings XI Punjab,RCB v PBKS,"8th match (N), Indian Premier League at Bengaluru, Apr 13 2018",RCB,PBKS,RCB,BOWL FIRST,155,159/6,159/6,155,RCB,RCB won by 4 wickets,2018-04-13T14:30Z,2018-04-15T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Ravichandran Ashwin,Umesh Yadav,"Royal Challengers Bangalore 2, Kings XI Punjab 0",FALSE,19.3,159,6,21,19.2,155,10,18
2018,1136569,Mumbai Indians v Delhi Daredevils,MI v DC,"9th match (D/N), Indian Premier League at Mumbai, Apr 14 2018",MI,DC,DC,BOWL FIRST,194/7,195/3,194/7,195/3,DC,Daredevils won by 7 wickets,2018-04-14T10:30Z,2018-04-16T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Gautam Gambhir,Jason Roy,"Delhi Daredevils 2, Mumbai Indians 0",FALSE,20,194,7,26,20,195,3,28
2018,1136570,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,"10th match (N), Indian Premier League at Kolkata, Apr 14 2018",KKR,SRH,SRH,BOWL FIRST,138/8,139/5,138/8,139/5,SRH,Sunrisers won by 5 wickets (with 6 balls remaining),2018-04-14T14:30Z,2018-04-16T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Kane Williamson,Billy Stanlake,"Sunrisers Hyderabad 2, Kolkata Knight Riders 0",FALSE,20,138,8,16,19,139,5,17
2018,1136571,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,"11th match (D/N), Indian Premier League at Bengaluru, Apr 15 2018",RCB,RR,RCB,BOWL FIRST,217/4,198/6,198/6,217/4,RR,Royals won by 19 runs,2018-04-15T10:30Z,2018-04-17T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Ajinkya Rahane,Sanju Samson,"Rajasthan Royals 2, Royal Challengers Bangalore 0",FALSE,20,198,6,27,20,217,4,28
2018,1136572,Kings XI Punjab v Chennai Super Kings,PBKS v CSK,"12th match (N), Indian Premier League at Mohali, Apr 15 2018",PBKS,CSK,CSK,BOWL FIRST,197/7,193/5,197/7,193/5,PBKS,Kings XI won by 4 runs,2018-04-15T14:30Z,2018-04-17T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,MS Dhoni,Chris Gayle,"Kings XI Punjab 2, Chennai Super Kings 0",FALSE,20,197,7,28,20,193,5,23
2018,1136573,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,"13th match (N), Indian Premier League at Kolkata, Apr 16 2018",KKR,DC,DC,BOWL FIRST,200/9,129,200/9,129,KKR,KKR won by 71 runs,2018-04-16T14:30Z,2018-04-18T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Gautam Gambhir,Nitish Rana,"Kolkata Knight Riders 2, Delhi Daredevils 0",FALSE,20,200,9,29,14.2,129,10,18
2018,1136574,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,"14th match (N), Indian Premier League at Mumbai, Apr 17 2018",MI,RCB,RCB,BOWL FIRST,213/6,167/8,213/6,167/8,MI,Mum Indians won by 46 runs,2018-04-17T14:30Z,2018-04-19T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Virat Kohli,Rohit Sharma,"Mumbai Indians 2, Royal Challengers Bangalore 0",FALSE,20,213,6,31,20,167,8,19
2018,1136575,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,"15th match (N), Indian Premier League at Jaipur, Apr 18 2018",RR,KKR,KKR,BOWL FIRST,160/8,163/3,160/8,163/3,KKR,KKR won by 7 wickets (with 7 balls remaining),2018-04-18T14:30Z,2018-04-20T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Dinesh Karthik,Nitish Rana,"Kolkata Knight Riders 2, Rajasthan Royals 0",FALSE,20,160,8,19,18.5,163,3,21
2018,1136576,Kings XI Punjab v Sunrisers Hyderabad,PBKS v SRH,"16th match (N), Indian Premier League at Mohali, Apr 19 2018",PBKS,SRH,PBKS,BAT FIRST,193/3,178/4,193/3,178/4,PBKS,Kings XI won by 15 runs,2018-04-19T14:30Z,2018-04-21T23:59Z,57991,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,Kane Williamson,Chris Gayle,"Kings XI Punjab 2, Sunrisers Hyderabad 0",FALSE,20,193,3,24,20,178,4,16
2018,1136577,Chennai Super Kings v Rajasthan Royals,CSK v RR,"17th match (N), Indian Premier League at Pune, Apr 20 2018",CSK,RR,RR,BOWL FIRST,204/5,140,204/5,140,CSK,Super Kings won by 64 runs,2018-04-20T14:30Z,2018-04-22T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Ajinkya Rahane,Shane Watson,"Chennai Super Kings 2, Rajasthan Royals 0",FALSE,20,204,5,31,18.3,140,10,13
2018,1136578,Kolkata Knight Riders v Kings XI Punjab,KKR v PBKS,"18th match (D/N), Indian Premier League at Kolkata, Apr 21 2018",KKR,PBKS,PBKS,BOWL FIRST,191/7,126/1,191/7,126/1,PBKS,Kings XI won by 9 wickets (with 11 balls remaining) (D/L method),2018-04-21T10:30Z,2018-04-23T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Ravichandran Ashwin,KL Rahul,"Kings XI Punjab 2, Kolkata Knight Riders 0",FALSE,20,191,7,26,11.1,126,1,22
2018,1136579,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,"19th match (N), Indian Premier League at Bengaluru, Apr 21 2018",RCB,DC,RCB,BOWL FIRST,174/5,176/4,176/4,174/5,RCB,RCB won by 6 wickets (with 12 balls remaining),2018-04-21T14:30Z,2018-04-23T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Gautam Gambhir,AB de Villiers,"Royal Challengers Bangalore 2, Delhi Daredevils 0",FALSE,18,176,4,23,20,174,5,23
2018,1136580,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,"20th match (D/N), Indian Premier League at Hyderabad (Deccan), Apr 22 2018",SRH,CSK,SRH,BOWL FIRST,182/3,178/6,178/6,182/3,CSK,Super Kings won by 4 runs,2018-04-22T10:30Z,2018-04-24T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,MS Dhoni,Ambati Rayudu,"Chennai Super Kings 2, Sunrisers Hyderabad 0",FALSE,20,178,6,21,20,182,3,26
2018,1136581,Rajasthan Royals v Mumbai Indians,RR v MI,"21st match (N), Indian Premier League at Jaipur, Apr 22 2018",RR,MI,MI,BAT FIRST,167/7,168/7,168/7,167/7,RR,Royals won by 3 wickets (with 2 balls remaining),2018-04-22T14:30Z,2018-04-24T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Rohit Sharma,Jofra Archer,"Rajasthan Royals 2, Mumbai Indians 0",FALSE,19.4,168,7,17,20,167,7,20
2018,1136582,Delhi Daredevils v Kings XI Punjab,DC v PBKS,"22nd match (N), Indian Premier League at Delhi, Apr 23 2018",DC,PBKS,DC,BOWL FIRST,143/8,139/8,139/8,143/8,PBKS,Kings XI won by 4 runs,2018-04-23T14:30Z,2018-04-25T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Ravichandran Ashwin,Ankit Rajpoot,"Kings XI Punjab 2, Delhi Daredevils 0",FALSE,20,139,8,14,20,143,8,14
2018,1136583,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,"23rd match (N), Indian Premier League at Mumbai, Apr 24 2018",MI,SRH,MI,BOWL FIRST,118,87,87,118,SRH,Sunrisers won by 31 runs,2018-04-24T14:30Z,2018-04-26T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Kane Williamson,Rashid Khan,"Sunrisers Hyderabad 2, Mumbai Indians 0",FALSE,18.5,87,10,11,18.4,118,10,14
2018,1136584,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,"24th match (N), Indian Premier League at Bengaluru, Apr 25 2018",RCB,CSK,CSK,BOWL FIRST,205/8,207/5,205/8,207/5,CSK,Super Kings won by 5 wickets (with 2 balls remaining),2018-04-25T14:30Z,2018-04-27T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,MS Dhoni,MS Dhoni,"Chennai Super Kings 2, Royal Challengers Bangalore 0",FALSE,20,205,8,25,19.4,207,5,26
2018,1136585,Sunrisers Hyderabad v Kings XI Punjab,SRH v PBKS,"25th match (N), Indian Premier League at Hyderabad (Deccan), Apr 26 2018",SRH,PBKS,PBKS,BOWL FIRST,132/6,119,132/6,119,SRH,Sunrisers won by 13 runs,2018-04-26T14:30Z,2018-04-28T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Ravichandran Ashwin,Ankit Rajpoot,"Sunrisers Hyderabad 2, Kings XI Punjab 0",FALSE,20,132,6,13,19.2,119,10,13
2018,1136586,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,"26th match (N), Indian Premier League at Delhi, Apr 27 2018",DC,KKR,KKR,BOWL FIRST,219/4,164/9,219/4,164/9,DC,Daredevils won by 55 runs,2018-04-27T14:30Z,2018-04-29T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Dinesh Karthik,Shreyas Iyer,"Delhi Daredevils 2, Kolkata Knight Riders 0",FALSE,20,219,4,31,20,164,9,21
2018,1136587,Chennai Super Kings v Mumbai Indians,CSK v MI,"27th match (N), Indian Premier League at Pune, Apr 28 2018",CSK,MI,MI,BOWL FIRST,169/5,170/2,169/5,170/2,MI,Mum Indians won by 8 wickets (with 2 balls remaining),2018-04-28T14:30Z,2018-04-30T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Rohit Sharma,Rohit Sharma,"Mumbai Indians 2, Chennai Super Kings 0",FALSE,20,169,5,21,19.4,170,2,20
2018,1136588,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,"28th match (D/N), Indian Premier League at Jaipur, Apr 29 2018",RR,SRH,SRH,BAT FIRST,151/7,140/6,140/6,151/7,SRH,Sunrisers won by 11 runs,2018-04-29T10:30Z,2018-05-01T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Kane Williamson,Kane Williamson,"Sunrisers Hyderabad 2, Rajasthan Royals 0",FALSE,20,140,6,11,20,151,7,17
2018,1136589,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,"29th match (N), Indian Premier League at Bengaluru, Apr 29 2018",RCB,KKR,KKR,BOWL FIRST,175/4,176/4,175/4,176/4,KKR,KKR won by 6 wickets (with 5 balls remaining),2018-04-29T14:30Z,2018-05-01T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Dinesh Karthik,Chris Lynn,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",FALSE,20,175,4,21,19.1,176,4,24
2018,1136590,Chennai Super Kings v Delhi Daredevils,CSK v DC,"30th match (N), Indian Premier League at Pune, Apr 30 2018",CSK,DC,DC,BOWL FIRST,211/4,198/5,211/4,198/5,CSK,Super Kings won by 13 runs,2018-04-30T14:30Z,2018-05-02T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Shreyas Iyer,Shane Watson,"Chennai Super Kings 2, Delhi Daredevils 0",FALSE,20,211,4,28,20,198,5,26
2018,1136591,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,"31st match (N), Indian Premier League at Bengaluru, May 1 2018",RCB,MI,MI,BOWL FIRST,167/7,153/7,167/7,153/7,RCB,RCB won by 14 runs,2018-05-01T14:30Z,2018-05-03T23:59Z,57897,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Rohit Sharma,Tim Southee,"Royal Challengers Bangalore 2, Mumbai Indians 0",FALSE,20,167,7,21,20,153,7,16
2018,1136592,Delhi Daredevils v Rajasthan Royals,DC v RR,"32nd match (N), Indian Premier League at Delhi, May 2 2018",DC,RR,RR,BOWL FIRST,196/6,146/5,196/6,146/5,DC,Daredevils won by 4 runs (D/L method),2018-05-02T14:30Z,2018-05-04T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Ajinkya Rahane,Rishabh Pant,"Delhi Daredevils 2, Rajasthan Royals 0",FALSE,17.1,196,6,29,12,146,5,21
2018,1136593,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,"33rd match (N), Indian Premier League at Kolkata, May 3 2018",KKR,CSK,KKR,BOWL FIRST,177/5,180/4,180/4,177/5,KKR,KKR won by 6 wickets (with 14 balls remaining),2018-05-03T14:30Z,2018-05-05T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,MS Dhoni,Sunil Narine,"Kolkata Knight Riders 2, Chennai Super Kings 0",FALSE,17.4,180,4,27,20,177,5,24
2018,1136594,Kings XI Punjab v Mumbai Indians,PBKS v MI,"34th match (N), Indian Premier League at Indore, May 4 2018",PBKS,MI,MI,BOWL FIRST,174/6,176/4,174/6,176/4,MI,Mum Indians won by 6 wickets (with 6 balls remaining),2018-05-04T14:30Z,2018-05-06T23:59Z,58150,"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Rohit Sharma,Suryakumar Yadav,"Mumbai Indians 2, Kings XI Punjab 0",FALSE,20,174,6,21,19,176,4,24
2018,1136595,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,"35th match (D/N), Indian Premier League at Pune, May 5 2018",CSK,RCB,CSK,BOWL FIRST,127/9,128/4,128/4,127/9,CSK,Super Kings won by 6 wickets (with 12 balls remaining),2018-05-05T10:30Z,2018-05-07T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Virat Kohli,Ravindra Jadeja,"Chennai Super Kings 2, Royal Challengers Bangalore 0",FALSE,18,128,4,16,20,127,9,14
2018,1136596,Sunrisers Hyderabad v Delhi Daredevils,SRH v DC,"36th match (N), Indian Premier League at Hyderabad (Deccan), May 5 2018",SRH,DC,DC,BAT FIRST,163/5,164/3,164/3,163/5,SRH,Sunrisers won by 7 wickets (with 1 ball remaining),2018-05-05T14:30Z,2018-05-07T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Shreyas Iyer,Rashid Khan,"Sunrisers Hyderabad 2, Delhi Daredevils 0",FALSE,19.5,164,3,16,20,163,5,17
2018,1136597,Mumbai Indians v Kolkata Knight Riders,MI v KKR,"37th match (D/N), Indian Premier League at Mumbai, May 6 2018",MI,KKR,KKR,BOWL FIRST,181/4,168/6,181/4,168/6,MI,Mum Indians won by 13 runs,2018-05-06T10:30Z,2018-05-08T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Dinesh Karthik,Hardik Pandya,"Mumbai Indians 2, Kolkata Knight Riders 0",FALSE,20,181,4,25,20,168,6,26
2018,1136598,Kings XI Punjab v Rajasthan Royals,PBKS v RR,"38th match (N), Indian Premier League at Indore, May 6 2018",PBKS,RR,PBKS,BOWL FIRST,152/9,155/4,155/4,152/9,PBKS,Kings XI won by 6 wickets (with 8 balls remaining),2018-05-06T14:30Z,2018-05-08T23:59Z,58150,"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Ajinkya Rahane,Mujeeb Ur Rahman,"Kings XI Punjab 2, Rajasthan Royals 0",FALSE,18.4,155,4,19,20,152,9,17
2018,1136599,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,"39th match (N), Indian Premier League at Hyderabad (Deccan), May 7 2018",SRH,RCB,RCB,BOWL FIRST,146,141/6,146,141/6,SRH,Sunrisers won by 5 runs,2018-05-07T14:30Z,2018-05-09T23:59Z,58142,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Virat Kohli,Kane Williamson,"Sunrisers Hyderabad 2, Royal Challengers Bangalore 0",FALSE,20,146,10,17,20,141,6,16
2018,1136600,Rajasthan Royals v Kings XI Punjab,RR v PBKS,"40th match (N), Indian Premier League at Jaipur, May 8 2018",RR,PBKS,RR,BAT FIRST,158/8,143/7,158/8,143/7,RR,Royals won by 15 runs,2018-05-08T14:30Z,2018-05-10T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Ravichandran Ashwin,Jos Buttler,"Rajasthan Royals 2, Kings XI Punjab 0",FALSE,20,158,8,17,20,143,7,15
2018,1136601,Kolkata Knight Riders v Mumbai Indians,KKR v MI,"41st match (N), Indian Premier League at Kolkata, May 9 2018",KKR,MI,KKR,BOWL FIRST,210/6,108,108,210/6,MI,Mum Indians won by 102 runs,2018-05-09T14:30Z,2018-05-11T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Rohit Sharma,Ishan Kishan,"Mumbai Indians 2, Kolkata Knight Riders 0",FALSE,18.1,108,10,16,20,210,6,30
2018,1136602,Delhi Daredevils v Sunrisers Hyderabad,DC v SRH,"42nd match (N), Indian Premier League at Delhi, May 10 2018",DC,SRH,DC,BAT FIRST,187/5,191/1,187/5,191/1,SRH,Sunrisers won by 9 wickets (with 7 balls remaining),2018-05-10T14:30Z,2018-05-12T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Kane Williamson,Shikhar Dhawan,"Sunrisers Hyderabad 2, Delhi Daredevils 0",FALSE,20,187,5,28,18.5,191,1,26
2018,1136603,Rajasthan Royals v Chennai Super Kings,RR v CSK,"43rd match (N), Indian Premier League at Jaipur, May 11 2018",RR,CSK,CSK,BAT FIRST,176/4,177/6,177/6,176/4,RR,Royals won by 4 wickets (with 1 ball remaining),2018-05-11T14:30Z,2018-05-13T23:59Z,58162,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,MS Dhoni,Jos Buttler,"Rajasthan Royals 2, Chennai Super Kings 0",FALSE,19.5,177,6,24,20,176,4,18
2018,1136604,Kings XI Punjab v Kolkata Knight Riders,PBKS v KKR,"44th match (D/N), Indian Premier League at Indore, May 12 2018",PBKS,KKR,PBKS,BOWL FIRST,245/6,214/8,214/8,245/6,KKR,KKR won by 31 runs,2018-05-12T10:30Z,2018-05-14T23:59Z,58150,"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Dinesh Karthik,Sunil Narine,"Kolkata Knight Riders 2, Kings XI Punjab 0",FALSE,20,214,8,28,20,245,6,39
2018,1136605,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,"45th match (N), Indian Premier League at Delhi, May 12 2018",DC,RCB,RCB,BOWL FIRST,181/4,187/5,181/4,187/5,RCB,RCB won by 5 wickets (with 6 balls remaining),2018-05-12T14:30Z,2018-05-14T23:59Z,58040,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Virat Kohli,AB de Villiers,"Royal Challengers Bangalore 2, Delhi Daredevils 0",FALSE,20,181,4,23,19,187,5,24
2018,1136606,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,"46th match (D/N), Indian Premier League at Pune, May 13 2018",CSK,SRH,CSK,BOWL FIRST,179/4,180/2,180/2,179/4,CSK,Super Kings won by 8 wickets (with 6 balls remaining),2018-05-13T10:30Z,2018-05-15T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Kane Williamson,Ambati Rayudu,"Chennai Super Kings 2, Sunrisers Hyderabad 0",FALSE,19,180,2,24,20,179,4,23
2018,1136607,Mumbai Indians v Rajasthan Royals,MI v RR,"47th match (N), Indian Premier League at Mumbai, May 13 2018",MI,RR,RR,BOWL FIRST,168/6,171/3,168/6,171/3,RR,Royals won by 7 wickets,2018-05-13T14:30Z,2018-05-15T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Ajinkya Rahane,Jos Buttler,"Rajasthan Royals 2, Mumbai Indians 0",FALSE,20,168,6,22,18,171,3,23
2018,1136608,Kings XI Punjab v Royal Challengers Bangalore,PBKS v RCB,"48th match (N), Indian Premier League at Indore, May 14 2018",PBKS,RCB,RCB,BOWL FIRST,88,92/0,88,92/0,RCB,RCB won by 10 wickets (with 71 balls remaining),2018-05-14T14:30Z,2018-05-16T23:59Z,58150,"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Virat Kohli,Umesh Yadav,"Royal Challengers Bangalore 2, Kings XI Punjab 0",FALSE,15.1,88,10,10,8.1,92,0,15
2018,1136609,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,"49th match (N), Indian Premier League at Kolkata, May 15 2018",KKR,RR,KKR,BOWL FIRST,142,145/4,145/4,142,KKR,KKR won by 6 wickets (with 12 balls remaining),2018-05-15T14:30Z,2018-05-17T23:59Z,57980,"Eden Gardens, Kolkata",Dinesh Karthik,Ajinkya Rahane,Kuldeep Yadav,"Kolkata Knight Riders 2, Rajasthan Royals 0",FALSE,18,145,4,21,19,142,10,20
2018,1136610,Mumbai Indians v Kings XI Punjab,MI v PBKS,"50th match (N), Indian Premier League at Mumbai, May 16 2018",MI,PBKS,PBKS,BOWL FIRST,186/8,183/5,186/8,183/5,MI,Mum Indians won by 3 runs,2018-05-16T14:30Z,2018-05-18T23:59Z,58324,"Wankhede Stadium, Mumbai",Rohit Sharma,Ravichandran Ashwin,Jasprit Bumrah,"Mumbai Indians 2, Kings XI Punjab 0",FALSE,20,186,8,23,20,183,5,22
